Trinity_ID	380822	380823	380824	380825	V2	uniprot_acc_ID	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry.name	Status	Protein.names	Geme.names	Organism	Length	Gene.ontology.biological.process	Gene.ontology.cellular.component	Gene.ontology.GO	Gene.ontology.molecular.function	Gene.ontology.IDs
TRINITY_DN1289_c0_g1_i5	153	0	116	0	sp	P00522	ABL_DROME	55.5	884	285	15	292	2706	93	947	9.7e-250	866.3	ABL_DROME	reviewed	Tyrosine-protein kinase Abl (EC 2.7.10.2) (D-ash) (Protein abelson)	Abl ABL-1 Dash CG4032	Drosophila melanogaster (Fruit fly)	1620	axis elongation [GO:0003401]; axon guidance [GO:0007411]; axon midline choice point recognition [GO:0016199]; axonogenesis [GO:0007409]; branchiomotor neuron axon guidance [GO:0021785]; central nervous system development [GO:0007417]; chemical synaptic transmission [GO:0007268]; compound eye development [GO:0048749]; cytoplasmic transport, nurse cell to oocyte [GO:0007303]; dendrite morphogenesis [GO:0048813]; dorsal closure [GO:0007391]; epithelial cell morphogenesis [GO:0003382]; learning or memory [GO:0007611]; motor neuron axon guidance [GO:0008045]; negative regulation of neuron projection development [GO:0010977]; negative regulation of synaptic growth at neuromuscular junction [GO:0045886]; neuron migration [GO:0001764]; peptidyl-tyrosine phosphorylation [GO:0018108]; photoreceptor cell axon guidance [GO:0072499]; positive regulation of lamellipodium assembly [GO:0010592]; positive regulation of protein export from nucleus [GO:0046827]; protein autophosphorylation [GO:0046777]; regulation of actin polymerization or depolymerization [GO:0008064]; regulation of cell shape [GO:0008360]; regulation of protein localization [GO:0032880]; regulation of protein stability [GO:0031647]; ventral cord development [GO:0007419]; ventral furrow formation [GO:0007370]	apical cortex [GO:0045179]; axon [GO:0030424]; cell-cell junction [GO:0005911]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extrinsic component of plasma membrane [GO:0019897]; muscle tendon junction [GO:0005927]; synapse [GO:0045202]	apical cortex [GO:0045179]; axon [GO:0030424]; cell cortex [GO:0005938]; cell-cell junction [GO:0005911]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extrinsic component of plasma membrane [GO:0019897]; muscle tendon junction [GO:0005927]; synapse [GO:0045202]; ATP binding [GO:0005524]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]; protein tyrosine kinase activity [GO:0004713]; axis elongation [GO:0003401]; axon guidance [GO:0007411]; axon midline choice point recognition [GO:0016199]; axonogenesis [GO:0007409]; branchiomotor neuron axon guidance [GO:0021785]; central nervous system development [GO:0007417]; chemical synaptic transmission [GO:0007268]; compound eye development [GO:0048749]; cytoplasmic transport, nurse cell to oocyte [GO:0007303]; dendrite morphogenesis [GO:0048813]; dorsal closure [GO:0007391]; epithelial cell morphogenesis [GO:0003382]; learning or memory [GO:0007611]; motor neuron axon guidance [GO:0008045]; negative regulation of neuron projection development [GO:0010977]; negative regulation of synaptic growth at neuromuscular junction [GO:0045886]; neuron migration [GO:0001764]; peptidyl-tyrosine phosphorylation [GO:0018108]; photoreceptor cell axon guidance [GO:0072499]; positive regulation of lamellipodium assembly [GO:0010592]; positive regulation of protein export from nucleus [GO:0046827]; protein autophosphorylation [GO:0046777]; regulation of actin polymerization or depolymerization [GO:0008064]; regulation of cell shape [GO:0008360]; regulation of protein localization [GO:0032880]; regulation of protein stability [GO:0031647]; ventral cord development [GO:0007419]; ventral furrow formation [GO:0007370]	ATP binding [GO:0005524]; non-membrane spanning protein tyrosine kinase activity [GO:0004715]; protein tyrosine kinase activity [GO:0004713]	GO:0001764; GO:0003382; GO:0003401; GO:0004713; GO:0004715; GO:0005524; GO:0005737; GO:0005829; GO:0005911; GO:0005927; GO:0005938; GO:0007268; GO:0007303; GO:0007370; GO:0007391; GO:0007409; GO:0007411; GO:0007417; GO:0007419; GO:0007611; GO:0008045; GO:0008064; GO:0008360; GO:0010592; GO:0010977; GO:0016199; GO:0018108; GO:0019897; GO:0021785; GO:0030424; GO:0031647; GO:0032880; GO:0045179; GO:0045202; GO:0045886; GO:0046777; GO:0046827; GO:0048749; GO:0048813; GO:0072499
TRINITY_DN4645_c1_g1_i7	0	22	0	136	sp	B2X050	MNR1_CAPAN	27	307	168	11	82	861	9	306	6.7e-16	86.7	MNR1_CAPAN	reviewed	(+)-neomenthol dehydrogenase (EC 1.1.1.208) (Menthone:neomenthol reductase 1) (CaMNR1)	MNR1	Capsicum annuum (Capsicum pepper)	314	defense response [GO:0006952]		(+)-neomenthol dehydrogenase activity [GO:0047501]; defense response [GO:0006952]	(+)-neomenthol dehydrogenase activity [GO:0047501]	GO:0006952; GO:0047501
TRINITY_DN1736_c0_g1_i7	0	27	0	122	sp	Q8TDY2	RBCC1_HUMAN	38	92	50	2	282	545	1504	1592	2.6e-09	66.2	RBCC1_HUMAN	reviewed	RB1-inducible coiled-coil protein 1 (FAK family kinase-interacting protein of 200 kDa) (FIP200)	RB1CC1 KIAA0203 RBICC	Homo sapiens (Human)	1594	autophagosome assembly [GO:0000045]; autophagy [GO:0006914]; autophagy of mitochondrion [GO:0000422]; autophagy of peroxisome [GO:0030242]; cell cycle [GO:0007049]; glycophagy [GO:0061723]; heart development [GO:0007507]; liver development [GO:0001889]; macroautophagy [GO:0016236]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; piecemeal microautophagy of the nucleus [GO:0034727]; positive regulation of cell size [GO:0045793]; positive regulation of JNK cascade [GO:0046330]; positive regulation of protein phosphorylation [GO:0001934]; regulation of macroautophagy [GO:0016241]; reticulophagy [GO:0061709]	Atg1/ULK1 kinase complex [GO:1990316]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; extrinsic component of membrane [GO:0019898]; lysosome [GO:0005764]; nuclear membrane [GO:0031965]; phagophore assembly site [GO:0000407]; phagophore assembly site membrane [GO:0034045]	Atg1/ULK1 kinase complex [GO:1990316]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; extrinsic component of membrane [GO:0019898]; lysosome [GO:0005764]; nuclear membrane [GO:0031965]; phagophore assembly site [GO:0000407]; phagophore assembly site membrane [GO:0034045]; molecular adaptor activity [GO:0060090]; protein kinase binding [GO:0019901]; autophagosome assembly [GO:0000045]; autophagy [GO:0006914]; autophagy of mitochondrion [GO:0000422]; autophagy of peroxisome [GO:0030242]; cell cycle [GO:0007049]; glycophagy [GO:0061723]; heart development [GO:0007507]; liver development [GO:0001889]; macroautophagy [GO:0016236]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; piecemeal microautophagy of the nucleus [GO:0034727]; positive regulation of cell size [GO:0045793]; positive regulation of JNK cascade [GO:0046330]; positive regulation of protein phosphorylation [GO:0001934]; regulation of macroautophagy [GO:0016241]; reticulophagy [GO:0061709]	molecular adaptor activity [GO:0060090]; protein kinase binding [GO:0019901]	GO:0000045; GO:0000407; GO:0000422; GO:0001889; GO:0001934; GO:0005764; GO:0005789; GO:0005829; GO:0006914; GO:0007049; GO:0007507; GO:0016236; GO:0016241; GO:0019898; GO:0019901; GO:0030242; GO:0031965; GO:0034045; GO:0034727; GO:0045793; GO:0046330; GO:0060090; GO:0061709; GO:0061723; GO:1990316; GO:2001237
TRINITY_DN3295_c0_g1_i2	0	30	0	141	sp	Q29116	TENA_PIG	33.2	575	248	13	1559	3217	161	621	1.7e-32	143.3	TENA_PIG	reviewed	Tenascin (TN) (Cytotactin) (GMEM) (GP 150-225) (Glioma-associated-extracellular matrix antigen) (Hexabrachion) (JI) (Myotendinous antigen) (Neuronectin) (P230) (Tenascin-C) (TN-C)	TNC HXB	Sus scrofa (Pig)	1746	cell adhesion [GO:0007155]; nervous system development [GO:0007399]; regulation of cell population proliferation [GO:0042127]	collagen-containing extracellular matrix [GO:0062023]; extracellular space [GO:0005615]	collagen-containing extracellular matrix [GO:0062023]; extracellular space [GO:0005615]; signaling receptor binding [GO:0005102]; cell adhesion [GO:0007155]; nervous system development [GO:0007399]; regulation of cell population proliferation [GO:0042127]	signaling receptor binding [GO:0005102]	GO:0005102; GO:0005615; GO:0007155; GO:0007399; GO:0042127; GO:0062023
TRINITY_DN88_c1_g1_i23	0	40	0	110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN98858_c0_g1_i1	0	37	0	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6967_c0_g1_i3	64	0	126	0	sp	P14562	LAMP1_RAT	29.7	229	129	7	307	978	206	407	9.1e-15	83.6	LAMP1_RAT	reviewed	Lysosome-associated membrane glycoprotein 1 (LAMP-1) (Lysosome-associated membrane protein 1) (120 kDa lysosomal membrane glycoprotein) (LGP-120) (CD107 antigen-like family member A) (CD antigen CD107a)	Lamp1 Lamp-1	Rattus norvegicus (Rat)	407	autophagic cell death [GO:0048102]; establishment of protein localization to organelle [GO:0072594]; Golgi to lysosome transport [GO:0090160]; granzyme-mediated apoptotic signaling pathway [GO:0008626]; positive regulation of natural killer cell degranulation [GO:0043323]; positive regulation of natural killer cell mediated cytotoxicity [GO:0045954]; protein stabilization [GO:0050821]; regulation of organelle transport along microtubule [GO:1902513]	alveolar lamellar body [GO:0097208]; autolysosome [GO:0044754]; cell surface [GO:0009986]; cytolytic granule [GO:0044194]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; dendrite [GO:0030425]; endosome [GO:0005768]; endosome membrane [GO:0010008]; external side of plasma membrane [GO:0009897]; integral component of synaptic vesicle membrane [GO:0030285]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; melanosome [GO:0042470]; multivesicular body [GO:0005771]; neuronal cell body [GO:0043025]; perinuclear region of cytoplasm [GO:0048471]; phagocytic vesicle [GO:0045335]; phagolysosome membrane [GO:0061474]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; synaptic vesicle [GO:0008021]; vacuole [GO:0005773]; vesicle [GO:0031982]	alveolar lamellar body [GO:0097208]; autolysosome [GO:0044754]; cell surface [GO:0009986]; cytolytic granule [GO:0044194]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; dendrite [GO:0030425]; endosome [GO:0005768]; endosome membrane [GO:0010008]; external side of plasma membrane [GO:0009897]; integral component of synaptic vesicle membrane [GO:0030285]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; melanosome [GO:0042470]; multivesicular body [GO:0005771]; neuronal cell body [GO:0043025]; perinuclear region of cytoplasm [GO:0048471]; phagocytic vesicle [GO:0045335]; phagolysosome membrane [GO:0061474]; plasma membrane [GO:0005886]; sarcolemma [GO:0042383]; synaptic vesicle [GO:0008021]; vacuole [GO:0005773]; vesicle [GO:0031982]; enzyme binding [GO:0019899]; protein domain specific binding [GO:0019904]; autophagic cell death [GO:0048102]; establishment of protein localization to organelle [GO:0072594]; Golgi to lysosome transport [GO:0090160]; granzyme-mediated apoptotic signaling pathway [GO:0008626]; positive regulation of natural killer cell degranulation [GO:0043323]; positive regulation of natural killer cell mediated cytotoxicity [GO:0045954]; protein stabilization [GO:0050821]; regulation of organelle transport along microtubule [GO:1902513]	enzyme binding [GO:0019899]; protein domain specific binding [GO:0019904]	GO:0005737; GO:0005764; GO:0005765; GO:0005768; GO:0005770; GO:0005771; GO:0005773; GO:0005829; GO:0005886; GO:0008021; GO:0008626; GO:0009897; GO:0009986; GO:0010008; GO:0019899; GO:0019904; GO:0030285; GO:0030425; GO:0031410; GO:0031902; GO:0031982; GO:0042383; GO:0042470; GO:0043025; GO:0043323; GO:0044194; GO:0044754; GO:0045335; GO:0045954; GO:0048102; GO:0048471; GO:0050821; GO:0061474; GO:0072594; GO:0090160; GO:0097208; GO:1902513
TRINITY_DN140_c0_g1_i4	0	53	0	82	sp	Q9SIP7	RS31_ARATH	78.3	217	47	0	62	712	4	220	8.1e-93	342.4	RS31_ARATH	reviewed	40S ribosomal protein S3-1	RPS3A At2g31610 T9H9.13	Arabidopsis thaliana (Mouse-ear cress)	250	translation [GO:0006412]	chloroplast [GO:0009507]; cytosol [GO:0005829]; cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; nucleus [GO:0005634]; peroxisome [GO:0005777]; plasmodesma [GO:0009506]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]	chloroplast [GO:0009507]; cytosol [GO:0005829]; cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; nucleus [GO:0005634]; peroxisome [GO:0005777]; plasmodesma [GO:0009506]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]; mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]	GO:0003729; GO:0003735; GO:0005634; GO:0005773; GO:0005774; GO:0005777; GO:0005829; GO:0006412; GO:0009506; GO:0009507; GO:0022626; GO:0022627
TRINITY_DN16384_c0_g1_i1	0	62	0	149	sp	Q8R2N2	UTP4_MOUSE	24.8	600	375	20	85	1773	8	568	7e-35	150.6	UTP4_MOUSE	reviewed	U3 small nucleolar RNA-associated protein 4 homolog (Cirhin) (Testis-expressed gene 292 protein)	Utp4 Cirh1a Kiaa1988 Tex292	Mus musculus (Mouse)	686	maturation of SSU-rRNA [GO:0030490]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; regulation of transcription, DNA-templated [GO:0006355]	90S preribosome [GO:0030686]; chromosome [GO:0005694]; fibrillar center [GO:0001650]; nucleolus [GO:0005730]; small-subunit processome [GO:0032040]; t-UTP complex [GO:0034455]	90S preribosome [GO:0030686]; chromosome [GO:0005694]; fibrillar center [GO:0001650]; nucleolus [GO:0005730]; small-subunit processome [GO:0032040]; t-UTP complex [GO:0034455]; maturation of SSU-rRNA [GO:0030490]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; regulation of transcription, DNA-templated [GO:0006355]		GO:0000462; GO:0001650; GO:0005694; GO:0005730; GO:0006355; GO:0030490; GO:0030686; GO:0032040; GO:0034455
TRINITY_DN2038_c0_g1_i25	0	40	0	241	sp	Q98SJ2	DAZP1_XENLA	44	84	40	2	76	309	114	196	3.1e-11	71.2	DAZP1_XENLA	reviewed	DAZ-associated protein 1 (Deleted in azoospermia-associated protein 1) (Proline-rich Vg1 mRNA-binding protein)	dazap1 prrp	Xenopus laevis (African clawed frog)	360	multicellular organism development [GO:0007275]; oogenesis [GO:0048477]	cytoplasm [GO:0005737]	cytoplasm [GO:0005737]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; multicellular organism development [GO:0007275]; oogenesis [GO:0048477]	mRNA binding [GO:0003729]; RNA binding [GO:0003723]	GO:0003723; GO:0003729; GO:0005737; GO:0007275; GO:0048477
TRINITY_DN7881_c1_g1_i5	219	0	60	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2365_c0_g1_i12	0	61	0	108	sp	P12532	KCRU_HUMAN	50.8	372	163	5	180	1292	52	404	7.5e-102	372.9	KCRU_HUMAN	reviewed	Creatine kinase U-type, mitochondrial (EC 2.7.3.2) (Acidic-type mitochondrial creatine kinase) (Mia-CK) (Ubiquitous mitochondrial creatine kinase) (U-MtCK)	CKMT1A CKMT; CKMT1B CKMT	Homo sapiens (Human)	417	creatine metabolic process [GO:0006600]; phosphocreatine biosynthetic process [GO:0046314]	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; creatine kinase activity [GO:0004111]; kinase activity [GO:0016301]; creatine metabolic process [GO:0006600]; phosphocreatine biosynthetic process [GO:0046314]	ATP binding [GO:0005524]; creatine kinase activity [GO:0004111]; kinase activity [GO:0016301]	GO:0004111; GO:0005524; GO:0005739; GO:0005743; GO:0006600; GO:0016301; GO:0046314
TRINITY_DN644_c0_g1_i2	0	46	0	98	sp	P98158	LRP2_RAT	27.6	185	110	7	509	1054	2787	2950	1e-06	57.4	LRP2_RAT	reviewed	Low-density lipoprotein receptor-related protein 2 (LRP-2) (Glycoprotein 330) (gp330) (Megalin)	Lrp2	Rattus norvegicus (Rat)	4660	aging [GO:0007568]; amyloid-beta clearance [GO:0097242]; animal organ regeneration [GO:0031100]; aorta development [GO:0035904]; cell population proliferation [GO:0008283]; cellular response to growth factor stimulus [GO:0071363]; chemoattraction of axon [GO:0061642]; coronary artery morphogenesis [GO:0060982]; coronary vasculature development [GO:0060976]; endocytic hemoglobin import into cell [GO:0020028]; endocytosis [GO:0006897]; endosomal transport [GO:0016197]; folate import across plasma membrane [GO:1904447]; forebrain development [GO:0030900]; heart development [GO:0007507]; hormone secretion [GO:0046879]; male gonad development [GO:0008584]; metal ion transport [GO:0030001]; negative regulation of apoptotic process [GO:0043066]; negative regulation of BMP signaling pathway [GO:0030514]; negative regulation of endopeptidase activity [GO:0010951]; neural tube closure [GO:0001843]; neuron projection arborization [GO:0140058]; outflow tract septum morphogenesis [GO:0003148]; positive regulation of endocytosis [GO:0045807]; positive regulation of lipoprotein transport [GO:0140077]; positive regulation of neurogenesis [GO:0050769]; positive regulation of oligodendrocyte progenitor proliferation [GO:0070447]; positive regulation of protein kinase B signaling [GO:0051897]; protein transport [GO:0015031]; pulmonary artery morphogenesis [GO:0061156]; receptor-mediated endocytosis [GO:0006898]; response to drug [GO:0042493]; response to leptin [GO:0044321]; response to retinoic acid [GO:0032526]; response to vitamin D [GO:0033280]; response to X-ray [GO:0010165]; secondary heart field specification [GO:0003139]; sensory perception of sound [GO:0007605]; transcytosis [GO:0045056]; vagina development [GO:0060068]; ventricular compact myocardium morphogenesis [GO:0003223]; ventricular septum development [GO:0003281]; vitamin metabolic process [GO:0006766]	apical part of cell [GO:0045177]; apical plasma membrane [GO:0016324]; axon [GO:0030424]; axonal growth cone [GO:0044295]; brush border [GO:0005903]; brush border membrane [GO:0031526]; cell surface [GO:0009986]; clathrin-coated pit [GO:0005905]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; endocytic vesicle [GO:0030139]; endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; endosome lumen [GO:0031904]; external side of plasma membrane [GO:0009897]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; receptor complex [GO:0043235]	apical part of cell [GO:0045177]; apical plasma membrane [GO:0016324]; axon [GO:0030424]; axonal growth cone [GO:0044295]; brush border [GO:0005903]; brush border membrane [GO:0031526]; cell surface [GO:0009986]; clathrin-coated pit [GO:0005905]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; endocytic vesicle [GO:0030139]; endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; endosome lumen [GO:0031904]; external side of plasma membrane [GO:0009897]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; receptor complex [GO:0043235]; calcium ion binding [GO:0005509]; chaperone binding [GO:0051087]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; hormone binding [GO:0042562]; insulin-like growth factor I binding [GO:0031994]; low-density lipoprotein particle receptor binding [GO:0050750]; PDZ domain binding [GO:0030165]; protein transporter activity [GO:0140318]; protein-containing complex binding [GO:0044877]; SH3 domain binding [GO:0017124]; signaling receptor activity [GO:0038023]; steroid hormone receptor binding [GO:0035258]; aging [GO:0007568]; amyloid-beta clearance [GO:0097242]; animal organ regeneration [GO:0031100]; aorta development [GO:0035904]; cell population proliferation [GO:0008283]; cellular response to growth factor stimulus [GO:0071363]; chemoattraction of axon [GO:0061642]; coronary artery morphogenesis [GO:0060982]; coronary vasculature development [GO:0060976]; endocytic hemoglobin import into cell [GO:0020028]; endocytosis [GO:0006897]; endosomal transport [GO:0016197]; folate import across plasma membrane [GO:1904447]; forebrain development [GO:0030900]; heart development [GO:0007507]; hormone secretion [GO:0046879]; male gonad development [GO:0008584]; metal ion transport [GO:0030001]; negative regulation of apoptotic process [GO:0043066]; negative regulation of BMP signaling pathway [GO:0030514]; negative regulation of endopeptidase activity [GO:0010951]; neural tube closure [GO:0001843]; neuron projection arborization [GO:0140058]; outflow tract septum morphogenesis [GO:0003148]; positive regulation of endocytosis [GO:0045807]; positive regulation of lipoprotein transport [GO:0140077]; positive regulation of neurogenesis [GO:0050769]; positive regulation of oligodendrocyte progenitor proliferation [GO:0070447]; positive regulation of protein kinase B signaling [GO:0051897]; protein transport [GO:0015031]; pulmonary artery morphogenesis [GO:0061156]; receptor-mediated endocytosis [GO:0006898]; response to drug [GO:0042493]; response to leptin [GO:0044321]; response to retinoic acid [GO:0032526]; response to vitamin D [GO:0033280]; response to X-ray [GO:0010165]; secondary heart field specification [GO:0003139]; sensory perception of sound [GO:0007605]; transcytosis [GO:0045056]; vagina development [GO:0060068]; ventricular compact myocardium morphogenesis [GO:0003223]; ventricular septum development [GO:0003281]; vitamin metabolic process [GO:0006766]	calcium ion binding [GO:0005509]; chaperone binding [GO:0051087]; drug binding [GO:0008144]; hemoglobin binding [GO:0030492]; hormone binding [GO:0042562]; insulin-like growth factor I binding [GO:0031994]; low-density lipoprotein particle receptor binding [GO:0050750]; PDZ domain binding [GO:0030165]; protein-containing complex binding [GO:0044877]; protein transporter activity [GO:0140318]; SH3 domain binding [GO:0017124]; signaling receptor activity [GO:0038023]; steroid hormone receptor binding [GO:0035258]	GO:0001843; GO:0003139; GO:0003148; GO:0003223; GO:0003281; GO:0005509; GO:0005615; GO:0005737; GO:0005768; GO:0005783; GO:0005794; GO:0005886; GO:0005903; GO:0005905; GO:0006766; GO:0006897; GO:0006898; GO:0007507; GO:0007568; GO:0007605; GO:0008144; GO:0008283; GO:0008584; GO:0009897; GO:0009986; GO:0010165; GO:0010951; GO:0015031; GO:0016020; GO:0016021; GO:0016197; GO:0016324; GO:0017124; GO:0020028; GO:0030001; GO:0030139; GO:0030165; GO:0030424; GO:0030425; GO:0030492; GO:0030514; GO:0030900; GO:0031100; GO:0031526; GO:0031904; GO:0031994; GO:0032526; GO:0032991; GO:0033280; GO:0035258; GO:0035904; GO:0038023; GO:0042493; GO:0042562; GO:0043066; GO:0043235; GO:0044295; GO:0044321; GO:0044877; GO:0045056; GO:0045121; GO:0045177; GO:0045807; GO:0046879; GO:0050750; GO:0050769; GO:0051087; GO:0051897; GO:0060068; GO:0060976; GO:0060982; GO:0061156; GO:0061642; GO:0070447; GO:0071363; GO:0097242; GO:0140058; GO:0140077; GO:0140318; GO:1904447
